gID	Old Seq Name	Description
Throt9573	Locus7777v1rpkm13.32	Locus7777v1rpkm13.32
Throt9574	Locus7778v1rpkm13.32	Locus7778v1rpkm13.32
Throt9575	Locus7779v1rpkm13.32	Locus7779v1rpkm13.32
Throt9576	Locus7780v1rpkm13.31	Locus7780v1rpkm13.31
Throt9577	Locus7780v2rpkm1.56	Locus7780v2rpkm1.56
Throt9578	Locus7781v1rpkm13.31	Locus7781v1rpkm13.31
Throt9579	Locus7782v1rpkm13.31	Locus7782v1rpkm13.31
Throt9580	Locus7783v1rpkm13.31	Locus7783v1rpkm13.31
Throt9581	Locus7784v1rpkm13.31	Locus7784v1rpkm13.31
Throt9582	Locus7785v1rpkm13.30	Locus7785v1rpkm13.30
Throt9583	Locus7786v1rpkm13.30	Locus7786v1rpkm13.30
Throt9584	Locus7787v1rpkm13.30	Locus7787v1rpkm13.30
Throt9585	Locus7788v1rpkm13.30	Locus7788v1rpkm13.30
Throt9586	Locus7789v1rpkm13.30	Locus7789v1rpkm13.30
Throt9587	Locus7790v1rpkm13.30	Locus7790v1rpkm13.30
Throt9588	Locus7791v1rpkm13.29	Locus7791v1rpkm13.29
Throt9589	Locus7792v1rpkm13.29	Locus7792v1rpkm13.29
Throt9590	Locus7793v1rpkm13.29	Locus7793v1rpkm13.29
Throt9591	Locus7794v1rpkm13.29	Locus7794v1rpkm13.29
Throt9592	Locus7794v2rpkm0.36_PRE	Locus7794v2rpkm0.36_PRE
Throt9593	Locus7795v1rpkm13.28	Locus7795v1rpkm13.28
Throt9594	Locus7796v1rpkm13.28	Locus7796v1rpkm13.28
Throt9595	Locus7797v1rpkm13.28	Locus7797v1rpkm13.28
Throt9596	Locus7797v2rpkm9.85	Locus7797v2rpkm9.85
Throt9597	Locus7798v1rpkm13.28	Locus7798v1rpkm13.28
Throt9598	Locus7799v1rpkm13.27	Locus7799v1rpkm13.27
Throt9599	Locus7800v1rpkm13.27	Locus7800v1rpkm13.27
Throt9600	Locus7800v2rpkm5.62	Locus7800v2rpkm5.62
Throt9601	Locus7801v1rpkm13.27	Locus7801v1rpkm13.27
Throt9602	Locus7802v1rpkm13.27	Locus7802v1rpkm13.27
Throt9603	Locus7803v1rpkm13.27	Locus7803v1rpkm13.27
Throt9604	Locus7804v1rpkm13.27	Locus7804v1rpkm13.27
Throt9605	Locus7805v1rpkm13.26	Locus7805v1rpkm13.26
Throt9606	Locus7806v1rpkm13.26	Locus7806v1rpkm13.26
Throt9607	Locus7807v1rpkm13.26	Locus7807v1rpkm13.26
Throt9608	Locus7808v1rpkm13.26	Locus7808v1rpkm13.26
Throt9609	Locus7809v1rpkm13.26	Locus7809v1rpkm13.26
Throt9610	Locus7810v1rpkm13.25	Locus7810v1rpkm13.25
Throt9611	Locus7810v2rpkm0.28_PRE	Locus7810v2rpkm0.28_PRE
Throt9612	Locus7811v1rpkm13.24	Locus7811v1rpkm13.24
Throt9613	Locus7811v2rpkm4.03	Locus7811v2rpkm4.03
Throt9614	Locus7812v1rpkm13.24	Locus7812v1rpkm13.24
Throt9615	Locus7813v1rpkm13.23	Locus7813v1rpkm13.23
Throt9616	Locus7814v1rpkm13.23	Locus7814v1rpkm13.23
Throt9617	Locus7814v2rpkm0.54_PRE	Locus7814v2rpkm0.54_PRE
Throt9618	Locus7815v1rpkm13.23	Locus7815v1rpkm13.23
Throt9619	Locus7815v2rpkm0.41_PRE	Locus7815v2rpkm0.41_PRE
Throt9620	Locus7816v1rpkm13.23	Locus7816v1rpkm13.23
Throt9621	Locus7816v2rpkm5.04	Locus7816v2rpkm5.04
Throt9622	Locus7816v3rpkm1.21_PRE	Locus7816v3rpkm1.21_PRE
Throt9623	Locus7816v4rpkm0.58_PRE	Locus7816v4rpkm0.58_PRE
Throt9624	Locus7816v5rpkm0.48_PRE	Locus7816v5rpkm0.48_PRE
Throt9625	Locus7817v1rpkm13.23	Locus7817v1rpkm13.23
Throt9626	Locus7818v1rpkm13.23	Locus7818v1rpkm13.23
Throt9627	Locus7819v1rpkm13.23	Locus7819v1rpkm13.23
Throt9628	Locus7820v1rpkm13.23	Locus7820v1rpkm13.23
Throt9629	Locus7821v1rpkm13.22	Locus7821v1rpkm13.22
Throt9630	Locus7822v1rpkm13.22	Locus7822v1rpkm13.22
Throt9631	Locus7823v1rpkm13.22	Locus7823v1rpkm13.22
Throt9632	Locus7824v1rpkm13.22	Locus7824v1rpkm13.22
Throt9633	Locus7825v1rpkm13.22	Locus7825v1rpkm13.22
Throt9634	Locus7826v1rpkm13.22	Locus7826v1rpkm13.22
Throt9635	Locus7827v1rpkm13.21	Locus7827v1rpkm13.21
Throt9636	Locus7828v1rpkm13.21	Locus7828v1rpkm13.21
Throt9637	Locus7829v1rpkm13.21	Locus7829v1rpkm13.21
Throt9638	Locus7830v1rpkm13.21	Locus7830v1rpkm13.21
Throt9639	Locus7831v1rpkm13.21	Locus7831v1rpkm13.21
Throt9640	Locus7832v1rpkm13.20	Locus7832v1rpkm13.20
Throt9641	Locus7833v1rpkm13.20	Locus7833v1rpkm13.20
Throt9642	Locus7834v1rpkm13.20	Locus7834v1rpkm13.20
Throt9643	Locus7835v1rpkm13.19	Locus7835v1rpkm13.19
Throt9644	Locus7835v2rpkm0.56_PRE	Locus7835v2rpkm0.56_PRE
Throt9645	Locus7836v1rpkm13.19	Locus7836v1rpkm13.19
Throt9646	Locus7837v1rpkm13.19	Locus7837v1rpkm13.19
Throt9647	Locus7838v1rpkm13.19	Locus7838v1rpkm13.19
Throt9648	Locus7839v1rpkm13.19	Locus7839v1rpkm13.19
Throt9649	Locus7839v2rpkm0.00_PRE	Locus7839v2rpkm0.00_PRE
Throt9650	Locus7840v1rpkm13.18	Locus7840v1rpkm13.18
Throt9651	Locus7841v1rpkm13.17	Locus7841v1rpkm13.17
Throt9652	Locus7842v1rpkm13.17	Locus7842v1rpkm13.17
Throt9653	Locus7842v2rpkm6.44	Locus7842v2rpkm6.44
Throt9654	Locus7843v1rpkm13.17	Locus7843v1rpkm13.17
Throt9655	Locus7844v1rpkm13.17	Locus7844v1rpkm13.17
Throt9656	Locus7845v1rpkm13.17	Locus7845v1rpkm13.17
Throt9657	Locus7846v1rpkm13.17	Locus7846v1rpkm13.17
Throt9658	Locus7847v1rpkm13.17	Locus7847v1rpkm13.17
Throt9659	Locus7848v1rpkm13.16	Locus7848v1rpkm13.16
Throt9660	Locus7849v1rpkm13.16	Locus7849v1rpkm13.16
Throt9661	Locus7849v2rpkm5.51	Locus7849v2rpkm5.51
Throt9662	Locus7849v3rpkm0.93_PRE	Locus7849v3rpkm0.93_PRE
Throt9663	Locus7850v1rpkm13.16	Locus7850v1rpkm13.16
Throt9664	Locus7850v2rpkm6.44	Locus7850v2rpkm6.44
Throt9665	Locus7850v3rpkm2.68	Locus7850v3rpkm2.68
Throt9666	Locus7851v1rpkm13.15	Locus7851v1rpkm13.15
Throt9667	Locus7852v1rpkm13.15	Locus7852v1rpkm13.15
Throt9668	Locus7853v1rpkm13.15	Locus7853v1rpkm13.15
Throt9669	Locus7853v2rpkm1.20_PRE	Locus7853v2rpkm1.20_PRE
Throt9670	Locus7854v1rpkm13.15	Locus7854v1rpkm13.15
Throt9671	Locus7855v1rpkm13.15	Locus7855v1rpkm13.15
Throt9672	Locus7856v1rpkm13.15	Locus7856v1rpkm13.15
Throt9673	Locus7857v1rpkm13.15	Locus7857v1rpkm13.15
Throt9674	Locus7858v1rpkm13.15	Locus7858v1rpkm13.15
Throt9675	Locus7858v2rpkm4.28	Locus7858v2rpkm4.28
Throt9676	Locus7859v1rpkm13.15	Locus7859v1rpkm13.15
Throt9677	Locus7860v1rpkm13.14	Locus7860v1rpkm13.14
Throt9678	Locus7861v1rpkm13.14	Locus7861v1rpkm13.14
Throt9679	Locus7862v1rpkm13.14	Locus7862v1rpkm13.14
Throt9680	Locus7863v1rpkm13.14	Locus7863v1rpkm13.14
Throt9681	Locus7863v2rpkm0.85_PRE	Locus7863v2rpkm0.85_PRE
Throt9682	Locus7864v1rpkm13.14	Locus7864v1rpkm13.14
Throt9683	Locus7865v1rpkm13.14	Locus7865v1rpkm13.14
Throt9684	Locus7866v1rpkm13.13	Locus7866v1rpkm13.13
Throt9685	Locus7867v1rpkm13.13	Locus7867v1rpkm13.13
Throt9686	Locus7868v1rpkm13.13	Locus7868v1rpkm13.13
Throt9687	Locus7868v2rpkm6.59	Locus7868v2rpkm6.59
Throt9688	Locus7869v1rpkm13.13	Locus7869v1rpkm13.13
Throt9689	Locus7870v1rpkm13.13	Locus7870v1rpkm13.13
Throt9690	Locus7871v1rpkm13.13	Locus7871v1rpkm13.13
Throt9691	Locus7872v1rpkm13.13	Locus7872v1rpkm13.13
Throt9692	Locus7873v1rpkm13.13	Locus7873v1rpkm13.13
Throt9693	Locus7874v1rpkm13.13	Locus7874v1rpkm13.13
Throt9694	Locus7875v1rpkm13.13	Locus7875v1rpkm13.13
Throt9695	Locus7876v1rpkm13.12	Locus7876v1rpkm13.12
Throt9696	Locus7877v1rpkm13.12	Locus7877v1rpkm13.12
Throt9697	Locus7877v2rpkm5.34	Locus7877v2rpkm5.34
Throt9698	Locus7878v1rpkm13.12	Locus7878v1rpkm13.12
Throt9699	Locus7879v1rpkm13.12	Locus7879v1rpkm13.12
Throt9700	Locus7880v1rpkm13.12	Locus7880v1rpkm13.12
Throt9701	Locus7881v1rpkm13.12	Locus7881v1rpkm13.12
Throt9702	Locus7881v2rpkm0.35_PRE	Locus7881v2rpkm0.35_PRE
Throt9703	Locus7882v1rpkm13.11	Locus7882v1rpkm13.11
Throt9704	Locus7883v2rpkm10.51	Locus7883v2rpkm10.51
Throt9705	Locus7884v1rpkm13.11	Locus7884v1rpkm13.11
Throt9706	Locus7885v1rpkm13.11	Locus7885v1rpkm13.11
Throt9707	Locus7886v1rpkm13.11	Locus7886v1rpkm13.11
Throt9708	Locus7887v1rpkm13.11	Locus7887v1rpkm13.11
Throt9709	Locus7888v1rpkm13.11	Locus7888v1rpkm13.11
Throt9710	Locus7889v1rpkm13.10	Locus7889v1rpkm13.10
Throt9711	Locus7890v1rpkm13.10	Locus7890v1rpkm13.10
Throt9712	Locus7890v2rpkm11.02	Locus7890v2rpkm11.02
Throt9713	Locus7891v1rpkm13.10	Locus7891v1rpkm13.10
Throt9714	Locus7891v2rpkm2.09	Locus7891v2rpkm2.09
Throt9715	Locus7892v1rpkm13.10	Locus7892v1rpkm13.10
Throt9716	Locus7892v2rpkm7.40	Locus7892v2rpkm7.40
Throt9717	Locus7893v1rpkm13.10	Locus7893v1rpkm13.10
Throt9718	Locus7894v1rpkm13.10	Locus7894v1rpkm13.10
Throt9719	Locus7895v1rpkm13.10	Locus7895v1rpkm13.10
Throt9720	Locus7895v2rpkm1.46	Locus7895v2rpkm1.46
Throt9721	Locus7896v1rpkm13.10	Locus7896v1rpkm13.10
Throt9722	Locus7896v2rpkm7.40	Locus7896v2rpkm7.40
Throt9723	Locus7897v1rpkm13.09	Locus7897v1rpkm13.09
Throt9724	Locus7898v1rpkm13.09	Locus7898v1rpkm13.09
Throt9725	Locus7899v1rpkm13.09	Locus7899v1rpkm13.09
Throt9726	Locus7899v2rpkm0.83_PRE	Locus7899v2rpkm0.83_PRE
Throt9727	Locus7899v5rpkm0.25_PRE	Locus7899v5rpkm0.25_PRE
Throt9728	Locus7900v1rpkm13.09	Locus7900v1rpkm13.09
Throt9729	Locus7901v1rpkm13.09	Locus7901v1rpkm13.09
Throt9730	Locus7901v2rpkm3.80	Locus7901v2rpkm3.80
Throt9731	Locus7902v1rpkm13.09	Locus7902v1rpkm13.09
Throt9732	Locus7902v2rpkm0.16_PRE	Locus7902v2rpkm0.16_PRE
Throt9733	Locus7903v1rpkm13.09	Locus7903v1rpkm13.09
Throt9734	Locus7904v1rpkm13.08	Locus7904v1rpkm13.08
Throt9735	Locus7905v1rpkm13.08	Locus7905v1rpkm13.08
Throt9736	Locus7906v1rpkm13.08	Locus7906v1rpkm13.08
Throt9737	Locus7906v2rpkm3.51	Locus7906v2rpkm3.51
Throt9738	Locus7907v1rpkm13.08	Locus7907v1rpkm13.08
Throt9739	Locus7908v1rpkm13.08	Locus7908v1rpkm13.08
Throt9740	Locus7909v1rpkm13.08	Locus7909v1rpkm13.08
Throt9741	Locus7910v1rpkm13.07	Locus7910v1rpkm13.07
Throt9742	Locus7911v1rpkm13.07	Locus7911v1rpkm13.07
Throt9743	Locus7912v1rpkm13.07	Locus7912v1rpkm13.07
Throt9744	Locus7913v1rpkm13.07	Locus7913v1rpkm13.07
Throt9745	Locus7913v2rpkm10.64	Locus7913v2rpkm10.64
Throt9746	Locus7914v1rpkm13.07	Locus7914v1rpkm13.07
Throt9747	Locus7915v1rpkm13.07	Locus7915v1rpkm13.07
Throt9748	Locus7916v1rpkm13.07	Locus7916v1rpkm13.07
Throt9749	Locus7916v2rpkm4.15	Locus7916v2rpkm4.15
Throt9750	Locus7916v3rpkm1.10_PRE	Locus7916v3rpkm1.10_PRE
Throt9751	Locus7917v1rpkm13.06	Locus7917v1rpkm13.06
Throt9752	Locus7918v1rpkm13.06	Locus7918v1rpkm13.06
Throt9753	Locus7919v1rpkm13.06	Locus7919v1rpkm13.06
Throt9754	Locus7920v1rpkm13.06	Locus7920v1rpkm13.06
Throt9755	Locus7921v1rpkm13.06	Locus7921v1rpkm13.06
Throt9756	Locus7922v1rpkm13.05	Locus7922v1rpkm13.05
Throt9757	Locus7923v1rpkm13.05	Locus7923v1rpkm13.05
Throt9758	Locus7924v1rpkm13.05	Locus7924v1rpkm13.05
Throt9759	Locus7925v1rpkm13.05	Locus7925v1rpkm13.05
Throt9760	Locus7926v1rpkm13.05	Locus7926v1rpkm13.05
Throt9761	Locus7927v1rpkm13.05	Locus7927v1rpkm13.05
Throt9762	Locus7927v2rpkm9.60	Locus7927v2rpkm9.60
Throt9763	Locus7928v1rpkm13.05	Locus7928v1rpkm13.05
Throt9764	Locus7929v1rpkm13.04	Locus7929v1rpkm13.04
Throt9765	Locus7930v1rpkm13.04	Locus7930v1rpkm13.04
Throt9766	Locus7931v1rpkm13.04	Locus7931v1rpkm13.04
Throt9767	Locus7932v1rpkm13.04	Locus7932v1rpkm13.04
Throt9768	Locus7932v2rpkm9.99	Locus7932v2rpkm9.99
Throt9769	Locus7933v1rpkm13.04	Locus7933v1rpkm13.04
Throt9770	Locus7934v1rpkm13.04	Locus7934v1rpkm13.04
Throt9771	Locus7935v1rpkm13.03	Locus7935v1rpkm13.03
Throt9772	Locus7936v1rpkm13.03	Locus7936v1rpkm13.03
Throt9773	Locus7937v1rpkm13.03	Locus7937v1rpkm13.03
Throt9774	Locus7938v1rpkm13.03	Locus7938v1rpkm13.03
Throt9775	Locus7939v1rpkm13.03	Locus7939v1rpkm13.03
Throt9776	Locus7940v1rpkm13.03	Locus7940v1rpkm13.03
Throt9777	Locus7941v1rpkm13.02	Locus7941v1rpkm13.02
Throt9778	Locus7942v1rpkm13.02	Locus7942v1rpkm13.02
Throt9779	Locus7943v1rpkm13.02	Locus7943v1rpkm13.02
Throt9780	Locus7943v2rpkm5.22	Locus7943v2rpkm5.22
Throt9781	Locus7943v3rpkm3.66	Locus7943v3rpkm3.66
Throt9782	Locus7944v1rpkm13.02	Locus7944v1rpkm13.02
Throt9783	Locus7945v1rpkm13.02	Locus7945v1rpkm13.02
Throt9784	Locus7946v1rpkm13.02	Locus7946v1rpkm13.02
Throt9785	Locus7947v1rpkm13.02	Locus7947v1rpkm13.02
Throt9786	Locus7948v1rpkm13.02	Locus7948v1rpkm13.02
Throt9787	Locus7949v1rpkm13.02	Locus7949v1rpkm13.02
Throt9788	Locus7949v2rpkm7.54	Locus7949v2rpkm7.54
Throt9789	Locus7950v1rpkm13.02	Locus7950v1rpkm13.02
Throt9790	Locus7951v1rpkm13.01	Locus7951v1rpkm13.01
Throt9791	Locus7952v1rpkm13.01	Locus7952v1rpkm13.01
Throt9792	Locus7953v1rpkm13.01	Locus7953v1rpkm13.01
Throt9793	Locus7954v1rpkm13.01	Locus7954v1rpkm13.01
Throt9794	Locus7955v1rpkm13.01	Locus7955v1rpkm13.01
Throt9795	Locus7956v1rpkm13.01	Locus7956v1rpkm13.01
Throt9796	Locus7957v1rpkm13.01	Locus7957v1rpkm13.01
Throt9797	Locus7957v2rpkm0.76_PRE	Locus7957v2rpkm0.76_PRE
Throt9798	Locus7957v3rpkm0.49_PRE	Locus7957v3rpkm0.49_PRE
Throt9799	Locus7958v1rpkm13.00	Locus7958v1rpkm13.00
Throt9800	Locus7959v1rpkm13.00	Locus7959v1rpkm13.00
Throt9801	Locus7960v1rpkm13.00	Locus7960v1rpkm13.00
Throt9802	Locus7961v1rpkm12.99	Locus7961v1rpkm12.99
Throt9803	Locus7962v1rpkm12.99	Locus7962v1rpkm12.99
Throt9804	Locus7963v1rpkm12.99	Locus7963v1rpkm12.99
Throt9805	Locus7964v1rpkm12.99	Locus7964v1rpkm12.99
Throt9806	Locus7965v1rpkm12.99	Locus7965v1rpkm12.99
Throt9807	Locus7965v2rpkm3.61	Locus7965v2rpkm3.61
Throt9808	Locus7966v1rpkm12.98	Locus7966v1rpkm12.98
Throt9809	Locus7967v1rpkm12.98	Locus7967v1rpkm12.98
Throt9810	Locus7968v1rpkm12.98	Locus7968v1rpkm12.98
Throt9811	Locus7969v1rpkm12.98	Locus7969v1rpkm12.98
Throt9812	Locus7969v2rpkm4.35	Locus7969v2rpkm4.35
Throt9813	Locus7969v3rpkm1.66	Locus7969v3rpkm1.66
Throt9814	Locus7969v4rpkm1.60	Locus7969v4rpkm1.60
Throt9815	Locus7969v5rpkm1.04_PRE	Locus7969v5rpkm1.04_PRE
Throt9816	Locus7970v1rpkm12.98	Locus7970v1rpkm12.98
Throt9817	Locus7971v1rpkm12.98	Locus7971v1rpkm12.98
Throt9818	Locus7972v1rpkm12.97	Locus7972v1rpkm12.97
Throt9819	Locus7973v1rpkm12.97	Locus7973v1rpkm12.97
Throt9820	Locus7973v2rpkm3.16	Locus7973v2rpkm3.16
Throt9821	Locus7973v3rpkm1.07_PRE	Locus7973v3rpkm1.07_PRE
Throt9822	Locus7974v1rpkm12.97	Locus7974v1rpkm12.97
Throt9823	Locus7975v1rpkm12.97	Locus7975v1rpkm12.97
Throt9824	Locus7976v1rpkm12.97	Locus7976v1rpkm12.97
Throt9825	Locus7977v1rpkm12.97	Locus7977v1rpkm12.97
Throt9826	Locus7978v1rpkm12.96	Locus7978v1rpkm12.96
Throt9827	Locus7978v2rpkm4.67	Locus7978v2rpkm4.67
Throt9828	Locus7978v3rpkm2.22	Locus7978v3rpkm2.22
Throt9829	Locus7979v1rpkm12.96	Locus7979v1rpkm12.96
Throt9830	Locus7980v1rpkm12.96	Locus7980v1rpkm12.96
Throt9831	Locus7980v2rpkm2.33	Locus7980v2rpkm2.33
Throt9832	Locus7981v1rpkm12.96	Locus7981v1rpkm12.96
Throt9833	Locus7982v1rpkm12.95	Locus7982v1rpkm12.95
Throt9834	Locus7983v1rpkm12.94	Locus7983v1rpkm12.94
Throt9835	Locus7984v1rpkm12.94	Locus7984v1rpkm12.94
Throt9836	Locus7985v1rpkm12.94	Locus7985v1rpkm12.94
Throt9837	Locus7986v1rpkm12.94	Locus7986v1rpkm12.94
Throt9838	Locus7987v1rpkm12.94	Locus7987v1rpkm12.94
Throt9839	Locus7988v1rpkm12.94	Locus7988v1rpkm12.94
Throt9840	Locus7989v1rpkm12.94	Locus7989v1rpkm12.94
Throt9841	Locus7990v1rpkm12.94	Locus7990v1rpkm12.94
Throt9842	Locus7991v1rpkm12.93	Locus7991v1rpkm12.93
Throt9843	Locus7992v1rpkm12.93	Locus7992v1rpkm12.93
Throt9844	Locus7993v1rpkm12.93	Locus7993v1rpkm12.93
Throt9845	Locus7994v1rpkm12.93	Locus7994v1rpkm12.93
Throt9846	Locus7995v1rpkm12.93	Locus7995v1rpkm12.93
Throt9847	Locus7995v2rpkm2.19	Locus7995v2rpkm2.19
Throt9848	Locus7996v1rpkm12.93	Locus7996v1rpkm12.93
Throt9849	Locus7996v2rpkm5.94	Locus7996v2rpkm5.94
Throt9850	Locus7996v3rpkm0.35_PRE	Locus7996v3rpkm0.35_PRE
Throt9851	Locus7997v1rpkm12.92	Locus7997v1rpkm12.92
Throt9852	Locus7997v2rpkm2.32	Locus7997v2rpkm2.32
Throt9853	Locus7998v1rpkm12.92	Locus7998v1rpkm12.92
Throt9854	Locus7999v1rpkm12.92	Locus7999v1rpkm12.92
Throt9855	Locus8000v1rpkm12.92	Locus8000v1rpkm12.92
Throt9856	Locus8001v1rpkm12.92	Locus8001v1rpkm12.92
Throt9857	Locus8002v1rpkm12.92	Locus8002v1rpkm12.92
Throt9858	Locus8003v1rpkm12.92	Locus8003v1rpkm12.92
Throt9859	Locus8004v1rpkm12.91	Locus8004v1rpkm12.91
Throt9860	Locus8005v1rpkm12.91	Locus8005v1rpkm12.91
Throt9861	Locus8006v1rpkm12.90	Locus8006v1rpkm12.90
Throt9862	Locus8007v1rpkm12.90	Locus8007v1rpkm12.90
Throt9863	Locus8008v1rpkm12.90	Locus8008v1rpkm12.90
Throt9864	Locus8009v1rpkm12.90	Locus8009v1rpkm12.90
Throt9865	Locus8009v2rpkm3.51	Locus8009v2rpkm3.51
Throt9866	Locus8010v1rpkm12.89	Locus8010v1rpkm12.89
Throt9867	Locus8011v1rpkm12.89	Locus8011v1rpkm12.89
Throt9868	Locus8012v1rpkm12.89	Locus8012v1rpkm12.89
Throt9869	Locus8012v2rpkm9.37	Locus8012v2rpkm9.37
Throt9870	Locus8013v1rpkm12.89	Locus8013v1rpkm12.89
Throt9871	Locus8014v1rpkm12.89	Locus8014v1rpkm12.89
Throt9872	Locus8015v1rpkm12.88	Locus8015v1rpkm12.88
Throt9873	Locus8016v1rpkm12.88	Locus8016v1rpkm12.88
Throt9874	Locus8017v1rpkm12.88	Locus8017v1rpkm12.88
Throt9875	Locus8017v2rpkm0.00_PRE	Locus8017v2rpkm0.00_PRE
Throt9876	Locus8018v1rpkm12.88	Locus8018v1rpkm12.88
Throt9877	Locus8019v1rpkm12.88	Locus8019v1rpkm12.88
Throt9878	Locus8019v2rpkm10.92	Locus8019v2rpkm10.92
Throt9879	Locus8020v1rpkm12.88	Locus8020v1rpkm12.88
Throt9880	Locus8021v1rpkm12.88	Locus8021v1rpkm12.88
Throt9881	Locus8021v2rpkm5.66	Locus8021v2rpkm5.66
Throt9882	Locus8022v1rpkm12.88	Locus8022v1rpkm12.88
Throt9883	Locus8023v1rpkm12.88	Locus8023v1rpkm12.88
Throt9884	Locus8024v1rpkm12.88	Locus8024v1rpkm12.88
Throt9885	Locus8025v1rpkm12.88	Locus8025v1rpkm12.88
Throt9886	Locus8026v1rpkm12.88	Locus8026v1rpkm12.88
Throt9887	Locus8026v2rpkm4.32	Locus8026v2rpkm4.32
Throt9888	Locus8027v1rpkm12.87	Locus8027v1rpkm12.87
Throt9889	Locus8028v1rpkm12.87	Locus8028v1rpkm12.87
Throt9890	Locus8029v1rpkm12.87	Locus8029v1rpkm12.87
Throt9891	Locus8030v1rpkm12.86	Locus8030v1rpkm12.86
Throt9892	Locus8031v1rpkm12.86	Locus8031v1rpkm12.86
Throt9893	Locus8032v1rpkm12.86	Locus8032v1rpkm12.86
Throt9894	Locus8032v2rpkm12.48	Locus8032v2rpkm12.48
Throt9895	Locus8032v3rpkm1.57	Locus8032v3rpkm1.57
Throt9896	Locus8033v1rpkm12.86	Locus8033v1rpkm12.86
Throt9897	Locus8034v1rpkm12.86	Locus8034v1rpkm12.86
Throt9898	Locus8035v1rpkm12.86	Locus8035v1rpkm12.86
Throt9899	Locus8036v1rpkm12.86	Locus8036v1rpkm12.86
Throt9900	Locus8037v1rpkm12.85	Locus8037v1rpkm12.85
Throt9901	Locus8038v1rpkm12.85	Locus8038v1rpkm12.85
Throt9902	Locus8039v1rpkm12.85	Locus8039v1rpkm12.85
Throt9903	Locus8039v2rpkm6.57	Locus8039v2rpkm6.57
Throt9904	Locus8040v1rpkm12.85	Locus8040v1rpkm12.85
Throt9905	Locus8040v2rpkm3.80	Locus8040v2rpkm3.80
Throt9906	Locus8041v1rpkm12.85	Locus8041v1rpkm12.85
Throt9907	Locus8041v2rpkm6.51	Locus8041v2rpkm6.51
Throt9908	Locus8042v1rpkm12.84	Locus8042v1rpkm12.84
Throt9909	Locus8043v1rpkm12.83	Locus8043v1rpkm12.83
Throt9910	Locus8044v1rpkm12.83	Locus8044v1rpkm12.83
Throt9911	Locus8045v1rpkm12.83	Locus8045v1rpkm12.83
Throt9912	Locus8046v1rpkm12.83	Locus8046v1rpkm12.83
Throt9913	Locus8047v1rpkm12.83	Locus8047v1rpkm12.83
Throt9914	Locus8048v1rpkm12.83	Locus8048v1rpkm12.83
Throt9915	Locus8049v1rpkm12.83	Locus8049v1rpkm12.83
Throt9916	Locus8049v2rpkm2.46	Locus8049v2rpkm2.46
Throt9917	Locus8049v3rpkm1.79	Locus8049v3rpkm1.79
Throt9918	Locus8050v1rpkm12.82	Locus8050v1rpkm12.82
Throt9919	Locus8051v1rpkm12.82	Locus8051v1rpkm12.82
Throt9920	Locus8052v1rpkm12.82	Locus8052v1rpkm12.82
Throt9921	Locus8053v1rpkm12.82	Locus8053v1rpkm12.82
Throt9922	Locus8054v1rpkm12.81	Locus8054v1rpkm12.81
Throt9923	Locus8055v1rpkm12.81	Locus8055v1rpkm12.81
Throt9924	Locus8055v2rpkm2.31	Locus8055v2rpkm2.31
Throt9925	Locus8055v3rpkm1.85	Locus8055v3rpkm1.85
Throt9926	Locus8056v1rpkm12.81	Locus8056v1rpkm12.81
Throt9927	Locus8057v1rpkm12.81	Locus8057v1rpkm12.81
Throt9928	Locus8058v1rpkm12.81	Locus8058v1rpkm12.81
Throt9929	Locus8058v2rpkm5.42	Locus8058v2rpkm5.42
Throt9930	Locus8059v1rpkm12.81	Locus8059v1rpkm12.81
Throt9931	Locus8060v1rpkm12.81	Locus8060v1rpkm12.81
Throt9932	Locus8060v2rpkm6.39	Locus8060v2rpkm6.39
Throt9933	Locus8061v1rpkm12.80	Locus8061v1rpkm12.80
Throt9934	Locus8061v2rpkm0.74_PRE	Locus8061v2rpkm0.74_PRE
Throt9935	Locus8062v1rpkm12.80	Locus8062v1rpkm12.80
Throt9936	Locus8063v1rpkm12.80	Locus8063v1rpkm12.80
Throt9937	Locus8063v2rpkm4.49	Locus8063v2rpkm4.49
Throt9938	Locus8063v3rpkm1.26_PRE	Locus8063v3rpkm1.26_PRE
Throt9939	Locus8064v1rpkm12.80	Locus8064v1rpkm12.80
Throt9940	Locus8065v1rpkm12.80	Locus8065v1rpkm12.80
Throt9941	Locus8066v1rpkm12.80	Locus8066v1rpkm12.80
Throt9942	Locus8067v1rpkm12.80	Locus8067v1rpkm12.80
Throt9943	Locus8068v1rpkm12.79	Locus8068v1rpkm12.79
Throt9944	Locus8068v2rpkm7.90	Locus8068v2rpkm7.90
Throt9945	Locus8069v1rpkm12.79	Locus8069v1rpkm12.79
Throt9946	Locus8069v2rpkm10.65	Locus8069v2rpkm10.65
Throt9947	Locus8070v1rpkm12.79	Locus8070v1rpkm12.79
Throt9948	Locus8071v1rpkm12.79	Locus8071v1rpkm12.79
Throt9949	Locus8072v1rpkm12.79	Locus8072v1rpkm12.79
Throt9950	Locus8073v1rpkm12.79	Locus8073v1rpkm12.79
Throt9951	Locus8074v1rpkm12.78	Locus8074v1rpkm12.78
Throt9952	Locus8075v1rpkm12.78	Locus8075v1rpkm12.78
Throt9953	Locus8076v1rpkm12.78	Locus8076v1rpkm12.78
Throt9954	Locus8077v1rpkm12.78	Locus8077v1rpkm12.78
